Ensembl ID,Symbol,Alias symbol,Total_Support,Is Oncogene,Is Tumor Suppressor Gene,In OnkoKB,PubmedID
ENSG00000068078,FGFR3,"ACH, CD333, CEK2, JTK4",1043,Yes,No,True,40295074
,C16orf24,,963,,,False,
ENSG00000163565,IFI16,,959,,,False,"39890789, 39424359"
ENSG00000160307,S100B,,957,,,False,
,HSPA9B,,957,,,False,17848953
ENSG00000167900,TK1,,953,,,False,40019713
ENSG00000197299,BLM,"BS, RECQ2, RECQL3",947,No,Yes,True,40287490
ENSG00000051180,RAD51,"BRCC5, FANCR, HsRad51, HsT16930, RAD51A, RECA",945,No,Yes,True,40302059
ENSG00000112081,SRSF3,"SFRS3, SRp20",939,No,No,True,39758250
,HRMT1L2,,939,,,False,
ENSG00000168395,ING5,,935,,,False,"39787145, 39247819"
,BAT2,,933,,,False,17827388
,TUBA3,,931,,,False,
,NP,,927,,,False,
,STX5A,,927,,,False,
ENSG00000115816,CEBPZ,,919,,,False,"38414326, 33376399"
ENSG00000105976,MET,"DFNB97, HGFR, RCCP2",917,Yes,No,True,40324118
ENSG00000163848,ZNF148,,913,,,False,37969391
ENSG00000077721,UBE2A,"HHR6A, HR6A, RAD6A, UBC2",911,Yes,No,True,38396812
ENSG00000184937,WT1,"AWT1, GUD, NPHS4, WAGR, WIT-2",909,Yes,Yes,True,40227798
ENSG00000047849,MAP4,,907,,,False,
ENSG00000213341,CHUK,,903,,,False,40067909
ENSG00000213672,NCKIPSD,,899,,,False,28652253
ENSG00000082701,GSK3B,,895,Yes,No,True,40156610
ENSG00000077097,TOP2B,,891,,,False,39863655
ENSG00000149554,CHEK1,CHK1,889,No,Yes,True,40233744
ENSG00000288325,GPS2,,883,No,Yes,True,39094987
ENSG00000288114,GTF2H1,,883,,,False,36961799
ENSG00000135597,REPS1,,883,,,False,34885215
ENSG00000127445,PIN1,,883,,,False,"40251462, 40125575"
ENSG00000142173,COL6A2,,881,,,False,39017768
ENSG00000143514,TP53BP2,,881,,,False,35537551
ENSG00000037280,FLT4,"VEGFR-3, VEGFR3",881,Yes,No,True,"40292403, 39701787"
ENSG00000163161,ERCC3,"RAD25, XPB",879,No,Yes,True,"39742368, 39519399"
ENSG00000100644,HIF1A,"HIF-1alpha, HIF1, MOP1, PASD8, bHLHe78",873,Yes,No,True,"37816999, 30081903"
,NALP12,,871,,,False,
ENSG00000153487,ING1,"p24ING1c, p33, p33ING1, p33ING1b, p47, p47ING1a",869,No,Yes,True,37459799
ENSG00000167658,EEF2,,865,,,False,40151001
ENSG00000105656,ELL,"C19orf17, ELL1, Men, PPP1R68",863,Yes,No,True,39119900
ENSG00000143537,ADAM15,,863,,,False,39173508
ENSG00000070831,CDC42,"CDC42Hs, G25K",861,Yes,No,True,34196668
ENSG00000143498,TAF1A,,861,,,False,33311601
ENSG00000124688,MAD2L1BP,,859,,,False,39138346
ENSG00000087586,AURKA,"AIK, ARK1, AurA, BTAK, PPP1R47, STK15, STK6",857,Yes,No,True,40275711
ENSG00000135679,MDM2,"HDM2, MGC5370",853,Yes,No,True,40315767
ENSG00000186153,WWOX,,853,,,False,40202510
,HSU79303,,851,,,False,
ENSG00000170542,SERPINB9,,851,,,False,"40128181, 38966643"
ENSG00000275837,SMARCB1,"BAF47, Ini1, PPP1R144, RDT, SNF5, SNF5L1, Sfh1p, Snr1, hSNFS",849,No,Yes,True,40209678
ENSG00000177479,ARIH2,,849,,,False,"40025229, 35820682"
ENSG00000123080,CDKN2C,INK4C,849,No,Yes,True,39183548
ENSG00000104881,PPP1R13L,,847,,,False,
ENSG00000198176,TFDP1,,847,,,False,"40186887, 39672972"
ENSG00000167085,PHB,,847,,,False,"40057573, 39740313"
ENSG00000138175,ARL3,,847,,,False,36512232
ENSG00000180228,PRKRA,,847,,,False,37024492
ENSG00000187555,USP7,,843,,,False,40260937
ENSG00000163743,RCHY1,,843,,,False,"37579947, 35563824"
ENSG00000117322,CR2,,843,,,False,39909035
ENSG00000170312,CDC2,,841,,,False,33634905
ENSG00000113328,CCNG1,,841,,,False,38499035
ENSG00000158402,CDC25C,,841,,,False,40034437
ENSG00000198900,TOP1,,839,Yes,No,True,
ENSG00000278195,SSTR3,,839,,,False,"39698092, 38612419"
ENSG00000100906,NFKBIA,"IKBA, IkappaBalpha, MAD-3, NFKBI",835,No,Yes,True,
,TUBB2,,833,,,False,21267702
ENSG00000104884,ERCC2,"EM9, MGC102762, MGC126218, MGC126219, XPD",831,No,Yes,True,40015646
ENSG00000033800,PIAS1,,829,,,False,"39716144, 39476484"
ENSG00000106211,HSPB1,,827,,,False,40140870
ENSG00000100345,MYH9,"DFNA17, EPSTS, FTNS, MHA, NMHC-II-A, NMMHCA",825,No,No,True,40078826
ENSG00000074319,TSG101,,825,,,False,39985543
ENSG00000030110,BAK1,,823,,,False,40104732
ENSG00000278006,CCL18,,823,,,False,40044819
ENSG00000174748,RPL15,,821,,,False,"39148040, 36838813"
ENSG00000275349,SMN1,,819,,,False,
,PARC,,819,,,False,40294876
,SAT,,817,,,False,
ENSG00000155329,ZCCHC10,,817,,,False,"35794979, 31138778"
ENSG00000136826,KLF4,"EZF, GKLF",815,Yes,Yes,True,"40307891, 40291426"
ENSG00000135698,MPHOSPH6,,815,,,False,31171785
ENSG00000173846,PLK3,,815,,,False,39082977
ENSG00000096717,SIRT1,,811,,,False,"40299922, 40289979"
ENSG00000162772,ATF3,,811,,,False,
ENSG00000100823,APEX1,,811,,,False,
ENSG00000143799,PARP1,"ADPRT, ARTD1, PARP, PPOL",809,No,Yes,True,
ENSG00000168118,RAB4A,,807,,,False,36307864
ENSG00000163938,GNL3,,805,,,False,
ENSG00000186468,RPS23,,803,,,False,36644150
ENSG00000122548,KIAA0087,,801,,,False,"35143342, 27748922"
ENSG00000115750,TAF1B,,801,,,False,32540851
,TADA3L,,801,,,False,
ENSG00000103168,TAF1C,,799,,,False,9857193
ENSG00000129566,TEP1,,799,,,False,37818043
ENSG00000161277,THAP8,,799,,,False,
ENSG00000008311,AASS,,797,,,False,40089465
ENSG00000115053,NCL,,797,,,False,40204983
ENSG00000138772,ANXA3,,795,,,False,39733640
,CRSP6,,793,,,False,
ENSG00000189403,HMGB1,,793,,,False,
ENSG00000137203,TFAP2A,,793,,,False,39964473
ENSG00000204967,PCDHA4,,791,,,False,
ENSG00000120738,EGR1,"AT225, G0S30, KROX-24, NGFI-A, TIS8, ZIF-268",791,No,Yes,True,"40292733, 40204777"
ENSG00000118046,STK11,"LKB1, PJS",791,No,Yes,True,40253947
ENSG00000109193,SULT1E1,,791,,,False,39132498
ENSG00000020426,MNAT1,,789,,,False,"39697730, 37232506"
ENSG00000172531,PPP1CA,,785,,,False,39307124
ENSG00000165392,WRN,"RECQ3, RECQL2",785,No,Yes,True,40043505
ENSG00000100632,ERH,,785,,,False,39422755
ENSG00000141551,CSNK1D,,783,,,False,38781585
ENSG00000102882,MAPK3,"ERK1, PRKM3, p44erk1, p44mapk",781,Yes,No,True,33213267
ENSG00000050748,MAPK9,,781,,,False,33392504
ENSG00000079335,CDC14A,,779,,,False,37186176
ENSG00000143207,COP1,"CFAP78, FAP78, FLJ10416, RFWD2, RNF200",777,Yes,Yes,True,"39166955, 37773170"
,POLA,,775,,,False,40195914
ENSG00000109339,MAPK10,,775,,,False,39395322
ENSG00000186716,BCR,"ALL, BCR1, CML, D22S11, D22S662, PHL",775,Yes,No,True,
ENSG00000112592,TBP,,773,,,False,40136266
,PPARBP,,773,,,False,
ENSG00000164938,TP53INP1,,771,,,False,"39417191, 39108882"
ENSG00000136709,WDR33,,769,,,False,30991224
ENSG00000167967,E4F1,,769,,,False,"39560749, 36958195"
ENSG00000213923,CSNK1E,,765,,,False,"39872053, 38955142"
ENSG00000116030,SUMO1,,765,,,False,40054443
ENSG00000176124,DLEU1,,765,,,False,"39791702, 38790894"
ENSG00000013364,MVP,,761,,,False,40119478
ENSG00000130818,ZNF426,,757,,,False,
ENSG00000185024,BRF1,,757,,,False,38698053
ENSG00000288364,NDN,,755,,,False,39824555
ENSG00000131747,TOP2A,TOP2,755,Yes,No,True,40282476
ENSG00000163349,HIPK1,,751,,,False,35636124
ENSG00000119559,C19orf25,,751,,,False,
ENSG00000055332,EIF2AK2,,747,,,False,
ENSG00000122406,RPL5,"L5, PPP1R135, uL18",743,No,Yes,True,39416207
ENSG00000171552,BCL2L1,"BCL2L, BCLX, Bcl-X, PPP1R52, bcl-xL, bcl-xS",741,No,No,True,35184257
ENSG00000168028,RPSA,,741,,,False,"39842520, 39296187"
ENSG00000198625,MDM4,"HDMX, MDMX",741,Yes,No,True,
ENSG00000154229,PRKCA,,737,,,False,9468546
,HIP2,,733,,,False,35117423
ENSG00000125977,EIF2S2,,729,,,False,"40053212, 38538250"
ENSG00000231617,DAXX,DAP6,725,No,Yes,True,"40285678, 40158667"
ENSG00000235941,HSPA1A,,721,,,False,40183870
ENSG00000182481,KPNA2,,721,,,False,40190820
ENSG00000164924,YWHAZ,,719,,,False,39418727
ENSG00000101076,HNF4A,,717,,,False,
ENSG00000182979,MTA1,,715,,,False,"40088083, 39355129"
,HD,,715,,,False,40312344
ENSG00000149311,ATM,"ATA, ATC, ATD, ATDC, TEL1, TELO1",713,No,Yes,True,40319323
ENSG00000134215,VAV3,,707,,,False,39715471
,SCOTIN,,707,,,False,"27390990, 17889823"
,DDEF2,,705,,,False,
ENSG00000065978,YBX1,,697,,,False,"40251390, 40215175"
ENSG00000253729,PRKDC,"DNA-PKC, DNA-PKcs, DNAPK, DNAPKc, DNPK1, HYRC, HYRC1, XRCC7, p350, p460",697,Yes,Yes,True,40244269
ENSG00000169398,PTK2,,695,,,False,30849480
,ZA20D3,,695,,,False,
ENSG00000273936,TNFRSF14,"ATAR, CD270, HVEA, HVEM, LIGHTR",693,No,Yes,True,
ENSG00000284792,PTEN,"BZS, MHAM, MMAC1, PTEN1",691,No,Yes,True,40311763
ENSG00000128739,SNRPN,,687,,,False,39276346
,ADRBK1,,687,,,False,
ENSG00000185499,MUC1,"ADMCKD, ADMCKD1, CD227, MCD, MCKD, MCKD1, PEM, PUM",685,No,No,True,40274149
ENSG00000139618,BRCA2,"FAD1, FANCD1, XRCC11",683,No,Yes,True,"40323562, 40314773"
ENSG00000101751,POLI,,683,,,False,"40221527, 40129247"
ENSG00000136158,SPRY2,,683,,,False,39682716
ENSG00000037042,TUBG2,,681,,,False,23324654
ENSG00000116251,RPL22,"EAP, L22",679,No,No,True,
ENSG00000000003,TSPAN6,,675,,,False,38403542
ENSG00000004975,DVL2,,673,,,False,39404409
ENSG00000107643,MAPK8,,665,,,False,"30912203, 31994958"
ENSG00000106397,PLOD3,,659,,,False,"40067513, 39431006"
ENSG00000111640,GAPDH,,657,,,False,40268846
ENSG00000113575,PPP2CA,,655,,,False,39298813
ENSG00000100316,RPL3,,653,,,False,
ENSG00000180817,PPA1,,651,,,False,"37769727, 37141926"
,MGC11257,,643,,,False,
ENSG00000214078,CPNE1,,641,,,False,38544823
ENSG00000114062,UBE3A,,641,,,False,
ENSG00000137078,SIT1,,639,,,False,"36008101, 33164640"
ENSG00000230700,CSNK2B,,639,,,False,40062439
ENSG00000111653,ING4,,639,,,False,"39917007, 39543485"
ENSG00000079385,CEACAM1,,637,,,False,40188475
,TNFRSF7,,635,,,False,26500773
ENSG00000120802,TMPO,,633,,,False,"40242184, 39402462"
ENSG00000105325,FZR1,"CDC20C, FZR, FZR2, HCDH, HCDH1, KIAA1242",633,Yes,Yes,True,38134863
ENSG00000196353,CPNE4,,631,,,False,
ENSG00000049249,TNFRSF9,,631,,,False,"40145091, 40104076"
ENSG00000101109,STK4,,629,,,False,39140420
ENSG00000080298,RFX3,,629,,,False,34727925
ENSG00000145386,CCNA2,,629,,,False,40199195
ENSG00000275565,ALOX5,,627,,,False,40223969
ENSG00000090487,SPG21,,623,,,False,38726264
ENSG00000172466,ZNF24,"KOX17, ZNF191, ZSCAN3, Zfp191",623,No,No,True,"39496384, 37774763"
ENSG00000104408,EIF3E,"EIF3S6, INT6, eIF3-p48",621,No,No,True,
ENSG00000105549,THEG,,619,,,False,
,SDCCAG3,,619,,,False,"35812058, 27812135"
ENSG00000169375,SIN3A,,615,,,False,40247376
ENSG00000012048,BRCA1,"FANCS, PPP1R53, RNF53",613,No,Yes,True,25329591
,KIAA0804,,611,,,False,
,C18orf45,,611,,,False,
ENSG00000278693,ASB2,,611,,,False,37783154
ENSG00000167770,OTUB1,,611,,,False,40169782
ENSG00000130957,FBP2,,609,,,False,36515277
ENSG00000154928,EPHB1,"EPHT2, Hek6",605,Yes,Yes,True,39893596
ENSG00000080824,HSP90AA1,"FLJ31884, HSP90N, HSPC1, HSPCA, Hsp89, Hsp90",603,Yes,No,True,"30153855, 34109171, 35590292"
ENSG00000112038,OPRM1,,603,,,False,"39567208, 39471050"
ENSG00000196961,AP2A1,,601,,,False,34210752
,MGC10433,,601,,,False,
ENSG00000067182,TNFRSF1A,,599,,,False,39744815
,CAST1,,599,,,False,
ENSG00000197694,SPTAN1,,595,,,False,37843276
ENSG00000087510,TFAP2C,,593,,,False,"39954255, 39603379"
ENSG00000225830,ERCC6,,593,,,False,
ENSG00000108823,SGCA,,593,,,False,38798200
ENSG00000288198,PPFIA1,,591,,,False,37158817
ENSG00000164362,TERT,"EST2, TCS1, TP2, TRT, hEST2",591,Yes,No,True,40314768
ENSG00000072609,CHFR,,587,,,False,39991775
ENSG00000224979,LSM2,,587,,,False,36371223
,EIF3S5,,587,,,False,
ENSG00000124839,RAB17,,585,,,False,"39668827, 37269962"
,2-Sep,,585,,,False,
ENSG00000160201,U2AF1,"RNU2AF1, U2AF35, U2AFBP",583,Yes,No,True,40066790
ENSG00000076201,PTPN23,,581,,,False,39155850
ENSG00000078668,VDAC3,,581,,,False,38797513
ENSG00000073756,PTGS2,,579,,,False,
ENSG00000078018,MAP2,,579,,,False,39859209
ENSG00000163684,RPP14,,579,,,False,
ENSG00000172638,EFEMP2,,579,,,False,
ENSG00000285460,BCAR1,,579,,,False,38886037
ENSG00000213658,LAT,,577,,,False,40215940
ENSG00000169047,IRS1,HIRS-1,575,Yes,No,True,39771106
ENSG00000157557,ETS2,,573,,,False,39191856
ENSG00000122025,FLT3,"CD135, FLK2, STK1",571,Yes,No,True,40307896
ENSG00000186575,NF2,"ACN, BANF, SCH, merlin, merlin-1",571,No,Yes,True,"40302578, 40295009"
ENSG00000175564,UCP3,,569,,,False,36238543
,FLJ13491,,569,,,False,
ENSG00000102935,ZNF423,,567,,,False,35303799
,SMA3,,567,,,False,
ENSG00000141367,CLTC,"CLTCL2, Hc",567,No,No,True,"40196575, 39850878"
ENSG00000165556,CDX2,CDX3,567,No,No,True,40248443
ENSG00000125630,POLR1B,,563,,,False,34503105
ENSG00000185624,P4HB,,563,,,False,"40240912, 39754183"
,MGC17403,,563,,,False,
ENSG00000152409,JMY,,563,,,False,
ENSG00000157601,MX1,,563,,,False,
ENSG00000147133,TAF1,"BA2R, CCG1, CCGS, DYT3, DYT3/TAF1, KAT4, NSCL2, TAFII250",563,Yes,No,True,"39760648, 39323550"
ENSG00000141448,GATA6,,563,Yes,No,True,40149962
ENSG00000164104,HMGB2,,561,,,False,"40314851, 39920368"
ENSG00000162889,MAPKAPK2,,559,,,False,39805854
ENSG00000105971,CAV2,,557,,,False,39297754
ENSG00000111057,KRT18,,557,,,False,39729139
ENSG00000143546,S100A8,,555,,,False,"40226614, 40172874"
ENSG00000273686,B2M,,553,No,Yes,True,40313919
ENSG00000282932,PTPRD,"HPTP, PTPD",551,No,Yes,True,39985075
ENSG00000169071,ROR2,,551,,,False,"40202784, 39994845"
ENSG00000164056,SPRY1,,551,,,False,"39554559, 37832554"
ENSG00000197579,TOPORS,,549,,,False,"39697236, 38760575"
ENSG00000102119,EMD,,547,,,False,
,SCN2A2,,547,,,False,
,KIAA1875,,547,,,False,
ENSG00000103275,UBE2I,,547,,,False,39211047
ENSG00000149968,MMP3,,543,,,False,"40300352, 40209110"
,MGC4707,,543,,,False,
ENSG00000197943,PLCG2,,541,Yes,No,True,39863641
ENSG00000114316,USP4,,541,,,False,40022160
ENSG00000111276,CDKN1B,"KIP1, P27KIP1",541,No,Yes,True,40111533
ENSG00000122884,P4HA1,,541,,,False,"40158816, 40016181"
ENSG00000183161,FANCF,,541,No,Yes,True,38757223
ENSG00000067369,TP53BP1,"53BP1, TDRD30, p202",539,No,Yes,True,40117291
,FLJ13149,,539,,,False,
,M11S1,,539,,,False,
ENSG00000224156,TUBB,,539,,,False,39113897
ENSG00000048392,RRM2B,,539,,,False,"40191558, 39315696"
ENSG00000276838,SERPINF2,,539,,,False,38751445
ENSG00000131469,RPL27,,539,,,False,37812860
ENSG00000176774,MAGEB18,,539,,,False,
,KIAA1539,,539,,,False,34944854
,C14orf166,,537,,,False,31652458
,GRINL1A,,537,,,False,
ENSG00000057608,GDI2,,537,,,False,38911369
,VDP,,537,,,False,39434582
ENSG00000148834,GSTO1,,537,,,False,39548148
ENSG00000137154,RPS6,,537,,,False,39941730
ENSG00000143811,PYCR2,,537,,,False,38101533
,TUBA2,,537,,,False,
ENSG00000126581,BECN1,,537,,,False,40133668
,CENPC1,,535,,,False,
ENSG00000166167,BTRC,,535,,,False,"40007535, 39155374"
ENSG00000087303,NID2,,535,,,False,38935278
ENSG00000147403,RPL10,"DXS648, DXS648E, FLJ23544, L10, QM",535,No,No,True,37280198
ENSG00000188404,SELL,,535,,,False,40181426
ENSG00000081026,MAGI3,,533,,,False,"39409874, 35864508"
ENSG00000179271,GADD45GIP1,,533,,,False,31490008
ENSG00000183753,BPY2,,533,,,False,31696812
ENSG00000007392,LUC7L,,533,,,False,33852859
,LRRN5,,531,,,False,
ENSG00000123240,OPTN,,531,,,False,40119553
ENSG00000179163,FUCA1,,531,,,False,"39123480, 36864055"
ENSG00000171848,RRM2,,531,,,False,"40290517, 40191558"
ENSG00000142784,WDTC1,,531,,,False,"35238908, 26032282"
ENSG00000113580,NR3C1,,529,,,False,37807060
,C12orf22,,529,,,False,
ENSG00000140350,ANP32A,,529,,,False,36140725
ENSG00000166886,NAB2,MADER,529,No,No,True,39804544
ENSG00000158615,PPP1R15B,,529,,,False,"38139150, 22340719"
,FLJ22746,,527,,,False,
,FTS,,527,,,False,40149337
,KIAA1893,,527,,,False,
ENSG00000149809,TM7SF2,,527,,,False,37324939
ENSG00000187498,COL4A1,,527,,,False,"40244247, 40148380"
ENSG00000135047,CTSL,,525,,,False,40095496
ENSG00000134762,DSC3,,525,,,False,36581338
ENSG00000112249,ASCC3,,525,,,False,"39240479, 38148115"
ENSG00000136381,IREB2,,525,,,False,39180081
ENSG00000197860,SGTB,,525,,,False,33507518
ENSG00000121058,COIL,,523,,,False,"40318736, 40309043"
ENSG00000128609,NDUFA5,,519,,,False,26869356
ENSG00000147669,POLR2K,,517,,,False,32219041
,ARL10C,,515,,,False,
ENSG00000288722,F8A1,,515,,,False,
ENSG00000113721,PDGFRB,"CD140b, JTK12, PDGFR, PDGFR1",513,Yes,No,True,40128057
ENSG00000111229,ARPC3,,513,,,False,
ENSG00000170820,FSHR,,513,,,False,39577792
ENSG00000111321,LTBR,,513,,,False,39164890
ENSG00000003402,CFLAR,,513,,,False,"40211399, 39920481"
ENSG00000138757,G3BP2,,511,,,False,"39809819, 39190284"
,LNX,,511,,,False,34573133
ENSG00000100393,EP300,"KAT3B, p300",505,No,Yes,True,"36951687, 37696842"
ENSG00000113396,SLC27A6,,503,,,False,34939235
,SPG20,,503,,,False,34957998
ENSG00000165912,PACSIN3,,503,,,False,18179684
ENSG00000134853,PDGFRA,"CD140a, GAS9, PDGFR2",499,Yes,No,True,40216820
ENSG00000184047,DIABLO,,499,,,False,39792962
ENSG00000057294,PKP2,,499,,,False,37920207
ENSG00000044574,HSPA5,,499,,,False,
ENSG00000027644,INSRR,,499,,,False,
ENSG00000163032,VSNL1,,497,,,False,37535601
ENSG00000102524,TNFSF13B,,497,,,False,
,PVRL3,,497,,,False,34433460
ENSG00000064703,DDX20,,495,,,False,"39021191, 36596724"
ENSG00000108559,NUP88,,495,,,False,"35679401, 31654122"
ENSG00000288335,TWIST2,,495,,,False,"40001572, 39335152"
ENSG00000161203,AP2M1,,495,,,False,38377825
ENSG00000167771,RCOR2,,493,,,False,
ENSG00000198911,SREBF2,,493,,,False,39792637
ENSG00000127554,GFER,,491,,,False,33738045
ENSG00000100060,MFNG,,491,,,False,36925638
,LU,,491,,,False,"40325260, 40325180"
ENSG00000119013,NDUFB3,,489,,,False,35087620
ENSG00000147255,IGSF1,,489,,,False,39470901
ENSG00000258839,MC1R,,489,,,False,39866430
ENSG00000111540,RAB5B,,489,,,False,"39488792, 37882757"
ENSG00000166145,SPINT1,,489,,,False,39015775
ENSG00000101440,ASIP,,489,,,False,39048794
ENSG00000106244,PDAP1,,489,,,False,35716012
ENSG00000083635,NUFIP1,,489,,,False,34573300
ENSG00000119487,MAPKAP1,"MGC2745, MIP1, SIN1",489,No,No,True,
ENSG00000149294,NCAM1,,489,,,False,
ENSG00000162761,LMX1A,,489,,,False,36197580
ENSG00000198363,ASPH,,489,,,False,39980072
ENSG00000102034,ELF4,ELFR,489,Yes,No,True,"39955540, 39132148"
ENSG00000169418,NPR1,,489,,,False,"39101921, 38062443"
ENSG00000059122,FLYWCH1,DKFZp761A132,489,No,No,True,"39888730, 31167387"
,ATP5H,,489,,,False,33173336
ENSG00000116288,PARK7,,489,,,False,39501077
ENSG00000130821,SLC6A8,,489,,,False,"39525575, 38529720"
,FLJ38984,,489,,,False,
ENSG00000095787,WAC,,487,,,False,39786500
ENSG00000198576,ARC,,487,,,False,"40321805, 40315628"
,C10orf119,,487,,,False,
ENSG00000165699,TSC1,"KIAA0243, TSC, hamartin",487,No,Yes,True,40210315
,EDG8,,487,,,False,
ENSG00000177981,ASB8,,487,,,False,"36731340, 34968235"
ENSG00000134758,RNF138,,487,,,False,"39789198, 38327035"
ENSG00000008441,NFIX,,487,,,False,"39995267, 39518961"
ENSG00000025796,SEC63,,487,,,False,
ENSG00000142552,RCN3,,487,,,False,37046668
ENSG00000237508,HLA-F,,487,,,False,38853827
,HNRPUL1,,487,,,False,
,CDC2L6,,487,,,False,
ENSG00000267855,NDUFA7,,487,,,False,34478872
ENSG00000101997,CCDC22,,487,,,False,
ENSG00000119866,BCL11A,"BCL11A-L, BCL11A-S, BCL11A-XL, CTIP1, EVI9, HBFQTL5, ZNF856",487,No,No,True,"40051609, 39675716"
ENSG00000008196,TFAP2B,,485,,,False,38266402
ENSG00000118113,MMP8,,485,,,False,39398183
ENSG00000127533,F2RL3,,485,,,False,
ENSG00000221838,AP4M1,,485,,,False,32979048
ENSG00000183395,PMCH,,485,,,False,
ENSG00000145632,PLK2,SNK,485,No,No,True,40059116
ENSG00000112981,NME5,,485,,,False,35117245
,FLJ11078,,485,,,False,
ENSG00000160213,CSTB,,485,,,False,39395187
ENSG00000105438,KDELR1,,485,,,False,"39715773, 35740256"
ENSG00000126522,ASL,,485,,,False,40319568
ENSG00000278081,RPS9,,485,,,False,"35281852, 33103926"
ENSG00000130725,UBE2M,,485,,,False,38994207
ENSG00000137713,PPP2R1B,,485,,,False,"38429738, 35972306"
ENSG00000131477,RAMP2,,485,,,False,37918568
ENSG00000110680,CALCA,,485,,,False,38878805
ENSG00000116815,CD58,LFA3,485,No,Yes,True,40001116
ENSG00000081087,OSTM1,,485,,,False,"39747324, 35403545"
ENSG00000043093,DCUN1D1,"DCUN1L1, RP42, SCCRO, SCRO, Tes3",485,Yes,No,True,37522575
ENSG00000135312,HTR1B,,485,,,False,"37795441, 35046097"
ENSG00000138741,TRPC3,,485,,,False,38715347
ENSG00000070729,CNGB1,,485,,,False,35668376
,KIAA1333,,485,,,False,
ENSG00000278268,MOAP1,,485,,,False,
ENSG00000052344,PRSS8,,485,No,No,True,
ENSG00000011426,ANLN,,485,,,False,40116212
ENSG00000132692,BCAN,,485,,,False,
ENSG00000171428,NAT1,,485,,,False,39741209
ENSG00000152270,PDE3B,,485,,,False,39602509
ENSG00000143545,RAB13,,485,,,False,37046345
ENSG00000127928,GNGT1,,485,,,False,39958208
ENSG00000101200,AVP,,485,,,False,
ENSG00000146054,TRIM7,,485,,,False,"38568853, 36067704"
ENSG00000158813,EDA,,485,,,False,
ENSG00000090382,LYZ,,485,,,False,39995411
ENSG00000281917,SLC16A1,,485,,,False,"40083872, 39659936"
ENSG00000126010,GRPR,,485,,,False,"40283887, 40196734"
,DNCI2,,485,,,False,
ENSG00000131831,RAI2,,485,,,False,"38574630, 35939884"
ENSG00000114646,CSPG5,,485,,,False,34745496
ENSG00000168811,IL12A,,485,,,False,
ENSG00000128710,HOXD10,,485,,,False,39428922
ENSG00000132356,PRKAA1,,485,,,False,38953310
,FLJ11710,,483,,,False,
ENSG00000100883,SRP54,,483,,,False,37226705
ENSG00000141564,RPTOR,"KIAA1303, KOG1, Mip1, raptor",483,Yes,No,True,
ENSG00000167754,KLK5,,483,,,False,36876585
ENSG00000180447,GAS1,,483,,,False,39961214
,PALM2-AKAP2,,483,,,False,
ENSG00000112936,C7,,483,,,False,
ENSG00000008516,MMP25,,483,,,False,36970608
ENSG00000276286,ADAM2,,483,,,False,37258521
ENSG00000149257,SERPINH1,,483,,,False,"39946769, 39836438"
,WBSCR18,,483,,,False,
,VMD2,,483,,,False,
,F25965,,483,,,False,
ENSG00000175264,CHST1,,483,,,False,35966316
ENSG00000186591,UBE2H,,483,,,False,33924823
ENSG00000110395,CBL,"CBL2, RNF55, c-Cbl",483,No,Yes,True,36750253
ENSG00000114491,UMPS,,483,,,False,38796629
,DKFZp762E1312,,483,,,False,
ENSG00000129473,BCL2L2,"BCL-W, KIAA0271, PPP1R51",483,Yes,No,True,37687120
ENSG00000182132,KCNIP1,,483,,,False,24886904
ENSG00000092009,CMA1,,483,,,False,37525041
ENSG00000119397,CNTRL,"CEP1, CEP110",483,No,No,True,36035145
ENSG00000168397,ATG4B,,483,,,False,"40197017, 39777337"
ENSG00000171960,PPIH,,483,,,False,"39679070, 39251810"
ENSG00000004939,SLC4A1,,483,,,False,37057369
ENSG00000144791,LIMD1,,483,,,False,37385987
,LGTN,,483,,,False,
ENSG00000164742,ADCY1,,483,,,False,38728940
ENSG00000133107,TRPC4,,483,,,False,38306561
ENSG00000115263,GCG,,483,,,False,39911322
ENSG00000197641,SERPINB13,,483,,,False,32360590
ENSG00000276230,RNH1,,483,,,False,
ENSG00000196639,HRH1,,483,,,False,39918973
ENSG00000103313,MEFV,,483,,,False,
ENSG00000087053,MTMR2,,483,,,False,"36797544, 34718573"
ENSG00000070193,FGF10,,483,Yes,No,True,39572083
ENSG00000099968,BCL2L13,,483,,,False,"38758472, 37660127"
ENSG00000178732,GP5,,483,,,False,40139004
ENSG00000173992,CCS,,483,,,False,
ENSG00000141040,ZNF287,,483,,,False,
ENSG00000154358,OBSCN,,483,,,False,"40087669, 39778540"
,ITM1,,483,,,False,16444351
ENSG00000132661,NXT1,,483,,,False,
ENSG00000115648,MLPH,,483,,,False,39308678
,CKAP1,,483,,,False,
ENSG00000087365,SF3B2,"Cus1, SAP145, SF3b1, SF3b145",483,Yes,No,True,"39005375, 34611311"
ENSG00000143126,CELSR2,,483,,,False,34478580
ENSG00000276459,KIR2DL3,,483,,,False,37105848
ENSG00000160447,PKN3,,483,,,False,35403825
ENSG00000274287,SCRIB,,483,,,False,
ENSG00000124701,APOBEC2,,483,,,False,35116980
ENSG00000142528,ZNF473,,483,,,False,
ENSG00000283082,LGALS7,,483,,,False,38503797
ENSG00000143390,RFX5,,483,,,False,"39851233, 39170430"
ENSG00000068831,RASGRP2,,483,,,False,35586672
ENSG00000163453,IGFBP7,,483,,,False,"40224214, 39988179"
