Start	End	Direction	Weight
hsa:51806	hsa:801	0	1
hsa:51806	hsa:805	0	1
hsa:51806	hsa:808	0	1
hsa:51806	hsa:810	0	1
hsa:51806	hsa:91860	0	1
hsa:51806	hsa:57118	0	1
hsa:51806	hsa:57172	0	1
hsa:51806	hsa:814	0	1
hsa:51806	hsa:815	0	1
hsa:51806	hsa:816	0	1
hsa:51806	hsa:817	0	1
hsa:51806	hsa:818	0	1
hsa:51806	hsa:8536	0	1
hsa:1956	hsa:5290	0	1
hsa:1956	hsa:5291	0	1
hsa:1956	hsa:5293	0	1
hsa:1956	hsa:5295	0	1
hsa:1956	hsa:5296	0	1
hsa:1956	hsa:8503	0	1
hsa:1956	hsa:25759	0	1
hsa:1956	hsa:399694	0	1
hsa:1956	hsa:53358	0	1
hsa:1956	hsa:6464	0	1
hsa:1956	hsa:5335	0	1
hsa:1956	hsa:5336	0	1
hsa:801	hsa:805	0	1
hsa:801	hsa:808	0	1
hsa:801	hsa:810	0	1
hsa:801	hsa:91860	0	1
hsa:801	hsa:57118	0	1
hsa:801	hsa:57172	0	1
hsa:801	hsa:814	0	1
hsa:801	hsa:815	0	1
hsa:801	hsa:816	0	1
hsa:801	hsa:817	0	1
hsa:801	hsa:818	0	1
hsa:801	hsa:8536	0	1
hsa:163688	hsa:51806	0	1
hsa:163688	hsa:801	0	1
hsa:163688	hsa:805	0	1
hsa:163688	hsa:808	0	1
hsa:163688	hsa:810	0	1
hsa:163688	hsa:91860	0	1
hsa:163688	hsa:57118	0	1
hsa:163688	hsa:57172	0	1
hsa:163688	hsa:814	0	1
hsa:163688	hsa:815	0	1
hsa:163688	hsa:816	0	1
hsa:163688	hsa:817	0	1
hsa:163688	hsa:818	0	1
hsa:163688	hsa:8536	0	1
hsa:5159	hsa:5290	0	1
hsa:5159	hsa:5291	0	1
hsa:5159	hsa:5293	0	1
hsa:5159	hsa:5295	0	1
hsa:5159	hsa:5296	0	1
hsa:5159	hsa:8503	0	1
hsa:5159	hsa:25759	0	1
hsa:5159	hsa:399694	0	1
hsa:5159	hsa:53358	0	1
hsa:5159	hsa:6464	0	1
hsa:5159	hsa:5335	0	1
hsa:5159	hsa:5336	0	1
hsa:5156	hsa:5159	0	1
hsa:5156	hsa:5290	0	1
hsa:5156	hsa:5291	0	1
hsa:5156	hsa:5293	0	1
hsa:5156	hsa:5295	0	1
hsa:5156	hsa:5296	0	1
hsa:5156	hsa:8503	0	1
hsa:5156	hsa:25759	0	1
hsa:5156	hsa:399694	0	1
hsa:5156	hsa:53358	0	1
hsa:5156	hsa:6464	0	1
hsa:5156	hsa:5335	0	1
hsa:5156	hsa:5336	0	1
hsa:5894	hsa:673	0	1
hsa:5894	hsa:5604	0	1
hsa:5894	hsa:5605	0	1
hsa:369	hsa:5894	0	1
hsa:369	hsa:673	0	1
hsa:369	hsa:5604	0	1
hsa:369	hsa:5605	0	1
hsa:673	hsa:5604	0	1
hsa:673	hsa:5605	0	1
hsa:5335	hsa:5336	0	1
hsa:3480	hsa:5290	0	1
hsa:3480	hsa:5291	0	1
hsa:3480	hsa:5293	0	1
hsa:3480	hsa:5295	0	1
hsa:3480	hsa:5296	0	1
hsa:3480	hsa:8503	0	1
hsa:3480	hsa:25759	0	1
hsa:3480	hsa:399694	0	1
hsa:3480	hsa:53358	0	1
hsa:3480	hsa:6464	0	1
hsa:3480	hsa:5335	0	1
hsa:3480	hsa:5336	0	1
hsa:8536	hsa:3265	0	1
hsa:8536	hsa:3845	0	1
hsa:8536	hsa:4893	0	1
hsa:817	hsa:818	0	1
hsa:817	hsa:8536	0	1
hsa:817	hsa:3265	0	1
hsa:817	hsa:3845	0	1
hsa:817	hsa:4893	0	1
hsa:818	hsa:8536	0	1
hsa:818	hsa:3265	0	1
hsa:818	hsa:3845	0	1
hsa:818	hsa:4893	0	1
hsa:815	hsa:816	0	1
hsa:815	hsa:817	0	1
hsa:815	hsa:818	0	1
hsa:815	hsa:8536	0	1
hsa:815	hsa:3265	0	1
hsa:815	hsa:3845	0	1
hsa:815	hsa:4893	0	1
hsa:816	hsa:817	0	1
hsa:816	hsa:818	0	1
hsa:816	hsa:8536	0	1
hsa:816	hsa:3265	0	1
hsa:816	hsa:3845	0	1
hsa:816	hsa:4893	0	1
hsa:57172	hsa:814	0	1
hsa:57172	hsa:815	0	1
hsa:57172	hsa:816	0	1
hsa:57172	hsa:817	0	1
hsa:57172	hsa:818	0	1
hsa:57172	hsa:8536	0	1
hsa:57172	hsa:3265	0	1
hsa:57172	hsa:3845	0	1
hsa:57172	hsa:4893	0	1
hsa:814	hsa:815	0	1
hsa:814	hsa:816	0	1
hsa:814	hsa:817	0	1
hsa:814	hsa:818	0	1
hsa:814	hsa:8536	0	1
hsa:814	hsa:3265	0	1
hsa:814	hsa:3845	0	1
hsa:814	hsa:4893	0	1
hsa:5296	hsa:8503	0	1
hsa:57118	hsa:57172	0	1
hsa:57118	hsa:814	0	1
hsa:57118	hsa:815	0	1
hsa:57118	hsa:816	0	1
hsa:57118	hsa:817	0	1
hsa:57118	hsa:818	0	1
hsa:57118	hsa:8536	0	1
hsa:57118	hsa:3265	0	1
hsa:57118	hsa:3845	0	1
hsa:57118	hsa:4893	0	1
hsa:5293	hsa:5295	0	1
hsa:5293	hsa:5296	0	1
hsa:5293	hsa:8503	0	1
hsa:5295	hsa:5296	0	1
hsa:5295	hsa:8503	0	1
hsa:5290	hsa:5291	0	1
hsa:5290	hsa:5293	0	1
hsa:5290	hsa:5295	0	1
hsa:5290	hsa:5296	0	1
hsa:5290	hsa:8503	0	1
hsa:5291	hsa:5293	0	1
hsa:5291	hsa:5295	0	1
hsa:5291	hsa:5296	0	1
hsa:5291	hsa:8503	0	1
hsa:5579	hsa:5582	0	1
hsa:5579	hsa:3265	0	1
hsa:5579	hsa:3845	0	1
hsa:5579	hsa:4893	0	1
hsa:3845	hsa:4893	0	1
hsa:3845	hsa:5290	0	1
hsa:3845	hsa:5291	0	1
hsa:3845	hsa:5293	0	1
hsa:3845	hsa:5295	0	1
hsa:3845	hsa:5296	0	1
hsa:3845	hsa:8503	0	1
hsa:3845	hsa:369	0	1
hsa:3845	hsa:5894	0	1
hsa:3845	hsa:673	0	1
hsa:5578	hsa:5579	0	1
hsa:5578	hsa:5582	0	1
hsa:5578	hsa:3265	0	1
hsa:5578	hsa:3845	0	1
hsa:5578	hsa:4893	0	1
hsa:5582	hsa:3265	0	1
hsa:5582	hsa:3845	0	1
hsa:5582	hsa:4893	0	1
hsa:4893	hsa:5290	0	1
hsa:4893	hsa:5291	0	1
hsa:4893	hsa:5293	0	1
hsa:4893	hsa:5295	0	1
hsa:4893	hsa:5296	0	1
hsa:4893	hsa:8503	0	1
hsa:4893	hsa:369	0	1
hsa:4893	hsa:5894	0	1
hsa:4893	hsa:673	0	1
hsa:3265	hsa:3845	0	1
hsa:3265	hsa:4893	0	1
hsa:3265	hsa:5290	0	1
hsa:3265	hsa:5291	0	1
hsa:3265	hsa:5293	0	1
hsa:3265	hsa:5295	0	1
hsa:3265	hsa:5296	0	1
hsa:3265	hsa:8503	0	1
hsa:3265	hsa:369	0	1
hsa:3265	hsa:5894	0	1
hsa:3265	hsa:673	0	1
hsa:53358	hsa:6464	0	1
hsa:53358	hsa:2885	0	1
hsa:6464	hsa:2885	0	1
hsa:399694	hsa:53358	0	1
hsa:399694	hsa:6464	0	1
hsa:399694	hsa:2885	0	1
hsa:25759	hsa:399694	0	1
hsa:25759	hsa:53358	0	1
hsa:25759	hsa:6464	0	1
hsa:25759	hsa:2885	0	1
hsa:2885	hsa:6654	0	1
hsa:2885	hsa:6655	0	1
hsa:7039	hsa:1956	0	1
hsa:1950	hsa:1956	0	1
hsa:6655	hsa:3265	0	1
hsa:6655	hsa:3845	0	1
hsa:6655	hsa:4893	0	1
hsa:6654	hsa:6655	0	1
hsa:6654	hsa:3265	0	1
hsa:6654	hsa:3845	0	1
hsa:6654	hsa:4893	0	1
hsa:3479	hsa:3480	0	1
hsa:5155	hsa:5156	0	1
hsa:5155	hsa:5159	0	1
